ano,id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
2023,2507804,2,5,56.22,736.4181,,,,,,,,,
2023,2507903,2,2,31.74,713.3437,,,,,,,,,
2023,2509107,2,3,37.99,726.4368,,,,,,,,,
2023,2510105,2,5,60.94,758.6988,,,,,,,,,
2023,2513802,2,3,40.43,740.587,,,,,,,,,
2023,2515971,2,5,60,758.5219,,,,,,,,,
2023,2516607,2,5,75.27,775.6992,,,,,,,,,
2023,2604601,2,3,45.57,727.222,,,,,,,,,
2023,2605459,2,2,78.11,760.5483,,,,,,,,,
2023,2605905,2,3,58.54,753.4276,,,,,,,,,
2023,2606101,2,3,70.58,760.1192,,,,,,,,,
2023,2607307,2,5,72,756.3346,,,,,,,,,
2023,2607505,2,3,59.5,746.0752,,,,,,,,,
2023,2607505,2,5,59.5,746.0752,,,,,,,,,
2023,2610103,2,5,60.56,758.6821,,,,,,,,,
2023,2611408,2,3,77.53,768.7232,,,,,,,,,
2023,2612455,2,5,69.26,759.3348,,,,,,,,,
2023,2704203,2,3,43.45,728.5189,,,,,,,,,
2023,2706307,2,3,32.18,717.6673,,,,,,,,,
2023,2709301,2,5,89.35,785.5604,,,,,,,,,
2023,2800670,2,3,22.76,702.1021,,,,,,,,,
2023,2802908,2,2,31.93,712.6858,,,,,,,,,
2023,2804102,2,5,43.16,730.9262,,,,,,,,,
2023,2805000,2,3,47.62,733.2586,,,,,,,,,
2023,2805703,2,5,25.97,712.575,,,,,,,,,
2023,2806008,2,3,33.67,723.3361,,,,,,,,,
2023,2901403,2,3,38.05,731.2744,,,,,,,,,
2023,2903003,2,5,39.25,729.1849,,,,,,,,,
2023,2906899,2,3,46.59,732.8299,,,,,,,,,
2023,2907558,2,5,46.92,734.4948,,,,,,,,,
2023,2913309,2,3,28.43,708.3592,,,,,,,,,
2023,2922730,2,5,46.81,730.8046,,,,,,,,,
2023,2923704,2,3,21.13,711.0039,,,,,,,,,
2023,2925204,2,5,60.54,744.6196,,,,,,,,,
2023,2927309,2,5,47.81,735.8171,,,,,,,,,
2023,2928703,2,5,33.47,715.8678,,,,,,,,,
2023,2930006,2,3,59.03,747.8722,,,,,,,,,
2023,3100906,2,2,49.23,742.3335,,,,,,,,,
2023,3103900,2,5,74,770.7165,,,,,,,,,
2023,3104403,2,3,55.13,753.2314,,,,,,,,,
2023,3106606,2,5,29.73,694.4423,,,,,,,,,
2023,3107307,2,3,68.82,768.8928,,,,,,,,,
2023,3110103,2,3,58.54,749.0733,,,,,,,,,
2023,3111804,2,3,45.48,748.0675,,,,,,,,,
2023,3112406,2,3,54.82,745.6089,,,,,,,,,
2023,3113503,2,5,64.55,756.8695,,,,,,,,,
2023,3114907,2,3,68.75,763.6118,,,,,,,,,
2023,3115003,2,3,63.9,757.3868,,,,,,,,,
2023,3115706,2,5,51.75,726.0645,,,,,,,,,
2023,3117603,2,5,63.62,764.8445,,,,,,,,,
2023,3119807,2,3,84.09,774.0039,,,,,,,,,
2023,3124203,2,3,71.63,760.5556,,,,,,,,,
2023,3124500,2,3,72.45,755.982,,,,,,,,,
2023,3126604,2,5,31.48,700.7583,,,,,,,,,
2023,3126703,2,2,55.3,743.5469,,,,,,,,,
2023,3127057,2,2,28.57,718.5464,,,,,,,,,
2023,3129004,2,5,44.72,739.9595,,,,,,,,,
2023,3129202,2,3,48.35,731.9848,,,,,,,,,
2023,3132404,2,3,59.76,751.8503,,,,,,,,,
2023,3133709,2,2,70,769.4048,,,,,,,,,
2023,3137809,2,2,77.03,771.319,,,,,,,,,
2023,3140803,2,3,58.84,748.8416,,,,,,,,,
2023,3140803,2,5,58.84,748.8416,,,,,,,,,
2023,3142304,2,5,77.89,771.3155,,,,,,,,,
2023,3144003,2,2,83.6,775.8709,,,,,,,,,
2023,3145307,2,2,67.93,761.7437,,,,,,,,,
2023,3146008,2,5,64.5,759.4033,,,,,,,,,
2023,3147808,2,3,61.11,759.5724,,,,,,,,,
2023,3149150,2,3,28.66,716.8981,,,,,,,,,
2023,3153004,2,5,85.44,792.0752,,,,,,,,,
2023,3158102,2,3,47.31,732.2874,,,,,,,,,
2023,3160405,2,3,82.37,785.1052,,,,,,,,,
2023,3161403,2,5,59.41,754.482,,,,,,,,,
2023,3163300,2,5,58.5,746.811,,,,,,,,,
2023,3171006,2,2,54.63,742.4027,,,,,,,,,
2023,3171071,2,3,62.13,756.6876,,,,,,,,,
2023,3171105,2,3,97.76,804.2142,,,,,,,,,
2023,3171154,2,3,73.55,766.4888,,,,,,,,,
2023,3201605,2,3,73.7,757.8445,,,,,,,,,
2023,3204005,2,2,72.78,762.0844,,,,,,,,,
2023,3300258,2,5,50.49,737.2671,,,,,,,,,
2023,3302254,2,3,65,745.6309,,,,,,,,,
2023,3302858,2,3,37.82,724.3736,,,,,,,,,
2023,3303302,2,5,51.92,736.4786,,,,,,,,,
2023,3303500,2,5,33.23,719.388,,,,,,,,,
2023,3304110,2,5,60.8,747.6786,,,,,,,,,
2023,3306107,2,3,58.36,741.9575,,,,,,,,,
2023,3508009,2,3,48.89,737.4247,,,,,,,,,
2023,3512704,2,3,43.63,741.0662,,,,,,,,,
2023,3513801,2,2,63.46,755.9063,,,,,,,,,
2023,3519006,2,3,85.15,786.7246,,,,,,,,,
2023,3520400,2,3,44.16,729.8568,,,,,,,,,
2023,3527405,2,3,64.53,759.3401,,,,,,,,,
2023,3533205,2,3,49.79,742.349,,,,,,,,,
2023,3541307,2,5,65.73,758.1018,,,,,,,,,
2023,3543501,2,3,81.07,773.7755,,,,,,,,,
2023,3549409,2,3,45.54,731.044,,,,,,,,,
2023,3550902,2,2,63.64,749.8678,,,,,,,,,
2023,4101853,2,5,75.6,767.0896,,,,,,,,,
2023,4102000,2,3,80.21,767.0779,,,,,,,,,
2023,4102406,2,5,75.41,760.0581,,,,,,,,,
2023,4103305,2,3,87.15,767.2466,,,,,,,,,
2023,4105607,2,3,64.72,752.4502,,,,,,,,,
2023,4110805,2,5,87.59,768.4744,,,,,,,,,
2023,4112009,2,5,80.92,764.4085,,,,,,,,,
2023,4113403,2,3,91.11,772.6212,,,,,,,,,
2023,4114203,2,5,85.06,769.0331,,,,,,,,,
2023,4121802,2,5,74.58,761.9358,,,,,,,,,
2023,4125753,2,3,74.73,757.7026,,,,,,,,,
2023,4127601,2,3,78.76,756.0926,,,,,,,,,
2023,4128609,2,3,81.02,759.8352,,,,,,,,,
2023,4202131,2,3,86.2,763.6815,,,,,,,,,
2023,4203204,2,3,50.54,737.6989,,,,,,,,,
2023,4203303,2,3,66.48,750.7298,,,,,,,,,
2023,4203501,2,3,60.89,747.7372,,,,,,,,,
2023,4207601,2,5,83.23,768.2341,,,,,,,,,
2023,4208955,2,5,81.82,759.8259,,,,,,,,,
2023,4209607,2,2,80.19,758.5183,,,,,,,,,
2023,4210902,2,3,81.55,767.5009,,,,,,,,,
2023,4216008,2,5,71.49,756.7699,,,,,,,,,
2023,4217105,2,2,68.42,762.7707,,,,,,,,,
2023,4217550,2,5,92.21,778.7759,,,,,,,,,
2023,4219002,2,2,65.59,753.3957,,,,,,,,,
2023,4300059,2,3,64.61,744.0147,,,,,,,,,
2023,4300646,2,5,53.78,742.4568,,,,,,,,,
2023,4301206,2,3,80.42,760.3864,,,,,,,,,
2023,4301636,2,5,58.38,740.5386,,,,,,,,,
2023,4301750,2,3,88.23,763.8339,,,,,,,,,
2023,4301875,2,3,61.01,743.9961,,,,,,,,,
2023,4301909,2,3,68.6,740.8468,,,,,,,,,
2023,4303608,2,2,82.9,760.4612,,,,,,,,,
2023,4307104,2,2,85.71,767.9064,,,,,,,,,
2023,4309654,2,3,70.19,756.2162,,,,,,,,,
2023,4310900,2,5,90.32,772.8551,,,,,,,,,
2023,4312500,2,3,51.38,738.7096,,,,,,,,,
2023,4313300,2,5,78.81,759.7642,,,,,,,,,
2023,4313391,2,3,86.08,759.4062,,,,,,,,,
2023,4313441,2,3,71.43,749.0923,,,,,,,,,
2023,4313656,2,3,53.49,736.2855,,,,,,,,,
2023,4314209,2,5,67.96,747.4702,,,,,,,,,
2023,4315313,2,5,52.94,736.3299,,,,,,,,,
2023,4318457,2,5,78.44,764.8667,,,,,,,,,
2023,4318614,2,5,85,766.3807,,,,,,,,,
2023,4319125,2,2,50,727.2421,,,,,,,,,
2023,4319505,2,2,88.14,762.7772,,,,,,,,,
2023,4321105,2,3,58.59,736.15,,,,,,,,,
2023,4321105,2,5,60.56,738.4917,,,,,,,,,
2023,4321709,2,3,55.48,743.5854,,,,,,,,,
2023,4322376,2,2,85.71,760.5161,,,,,,,,,
2023,4322905,2,5,86.68,772.3538,,,,,,,,,
2023,5002803,2,5,49.46,738.9099,,,,,,,,,
2023,5004809,2,5,21.39,708.275,,,,,,,,,
2023,5005608,2,3,26.61,708.2446,,,,,,,,,
2023,5005608,2,5,26.61,708.2446,,,,,,,,,
2023,5007109,2,3,34.35,722.3262,,,,,,,,,
2023,5007695,2,3,52.32,742.0149,,,,,,,,,
2023,5007976,2,5,78.85,772.5021,,,,,,,,,
2023,5100102,2,5,38.04,732.09,,,,,,,,,
2023,5102702,2,2,41.12,727.33,,,,,,,,,
2023,5102793,2,5,45.9,739.54,,,,,,,,,
2023,5104542,2,3,89,789.24,,,,,,,,,
2023,5106158,2,3,73.3,775.43,,,,,,,,,
2023,5106182,2,5,55.17,755.74,,,,,,,,,
2023,5107305,2,5,73.17,764.34,,,,,,,,,
2023,5108501,2,5,34.76,724.96,,,,,,,,,
2023,5200829,2,3,84.23,763.1566,,,,,,,,,
2023,5205307,2,5,60.19,742.8707,,,,,,,,,
2023,5210604,2,3,81.65,771.1195,,,,,,,,,
2023,5213053,2,3,66.67,760.1544,,,,,,,,,
2023,5213772,2,3,59.37,745.0892,,,,,,,,,
2023,5217302,2,3,72.91,756.2245,,,,,,,,,
2023,5218102,2,5,71.68,761.1831,,,,,,,,,
2023,5218607,2,5,68.21,756.572,,,,,,,,,
2023,5219357,2,3,79.49,763.2865,,,,,,,,,
2023,5220264,2,3,81.95,768.2154,,,,,,,,,
2023,5220280,2,5,89.17,773.3494,,,,,,,,,
2023,1100023,2,5,62.3,757.0999,,,,,,,,,
2023,1100122,2,5,70.52,767.6823,,,,,,,,,
2023,1100320,2,3,67.75,761.7789,,,,,,,,,
2023,1101203,2,5,72.5,785.6432,,,,,,,,,
2023,1300029,2,3,39.91,724.8519,,,,,,,,,
2023,1301308,2,5,49.8,734.6846,,,,,,,,,
2023,1302306,2,3,36.64,724.1944,,,,,,,,,
2023,1501501,2,3,60.59,745.4639,,,,,,,,,
2023,1505031,2,3,61.43,743.053,,,,,,,,,
2023,1506500,2,5,40.8,728.3112,,,,,,,,,
2023,1507102,2,5,33.37,723.1439,,,,,,,,,
2023,1600535,2,2,63.76,752.4559,,,,,,,,,
2023,1700707,2,3,47.86,743.3116,,,,,,,,,
2023,1702208,2,5,35.15,729.4976,,,,,,,,,
2023,1703057,2,5,35.63,728.2988,,,,,,,,,
2023,1703602,2,3,29.73,727.4654,,,,,,,,,
2023,1703842,2,3,16.16,696.8183,,,,,,,,,
2023,1707405,2,3,40.82,729.56,,,,,,,,,
2023,1711951,2,3,20.75,710.5893,,,,,,,,,
2023,1720499,2,5,65.57,755.2444,,,,,,,,,
2023,2100154,2,5,67.29,757.124,,,,,,,,,
2023,2100873,2,5,98.19,821.9519,,,,,,,,,
2023,2103604,2,3,41.49,731.2018,,,,,,,,,
2023,2105476,2,3,47.09,741.0617,,,,,,,,,
2023,2106805,2,5,91.54,782.6444,,,,,,,,,
2023,2110609,2,3,74.43,764.1168,,,,,,,,,
2023,2110658,2,5,22.32,709.3773,,,,,,,,,
2023,2111003,2,3,29.54,719.2942,,,,,,,,,
2023,2200301,2,3,90.92,798.9282,,,,,,,,,
2023,2201929,2,5,50.63,744.29,,,,,,,,,
2023,2202174,2,5,17.66,711.446,,,,,,,,,
2023,2204402,2,5,31.29,720.4872,,,,,,,,,
2023,2204709,2,3,55.39,744.5542,,,,,,,,,
2023,2205805,2,5,51.73,743.6944,,,,,,,,,
2023,2205854,2,3,62.05,751.9036,,,,,,,,,
2023,2206308,2,5,47.32,737.2902,,,,,,,,,
2023,2207553,2,3,100,815.6324,,,,,,,,,
2023,2207934,2,3,37.77,722.6159,,,,,,,,,
2023,2208700,2,3,99,808.6066,,,,,,,,,
2023,2300101,2,5,88.3,782.0445,,,,,,,,,
2023,2300200,2,5,95.81,816.4743,,,,,,,,,
2023,2305332,2,5,96.13,805.3671,,,,,,,,,
2023,2305704,2,3,87.85,790.8661,,,,,,,,,
2023,2305803,2,3,94.21,819.6779,,,,,,,,,
2023,2307007,2,3,84.18,792.3858,,,,,,,,,
2023,2308351,2,3,100,816.0274,,,,,,,,,
2023,2310001,2,3,70.54,768.5425,,,,,,,,,
2023,2310803,2,5,95.85,818.8736,,,,,,,,,
2023,2314003,2,3,95.17,821.6184,,,,,,,,,
2023,2401602,2,3,14.89,694.0429,,,,,,,,,
2023,2401701,2,3,36.61,721.937,,,,,,,,,
2023,2404507,2,5,52.35,740.3261,,,,,,,,,
2023,2408904,2,2,76.33,770.4631,,,,,,,,,
2023,2409605,2,5,42.11,734.536,,,,,,,,,
2023,2411403,2,3,21.7,709.8514,,,,,,,,,
2023,2411502,2,3,66.5,759.8486,,,,,,,,,
2023,2414704,2,5,17.25,709.7628,,,,,,,,,
2023,2414803,2,3,58.73,749.4401,,,,,,,,,
2023,2500700,2,5,42.09,729.318,,,,,,,,,
2023,2500775,2,3,42.5,735.8188,,,,,,,,,
2023,2500775,2,5,42.5,735.8188,,,,,,,,,
2023,2501906,2,3,56.8,750.8911,,,,,,,,,
2023,2506251,2,3,78.26,781.055,,,,,,,,,
2023,2508604,2,3,47.19,734.1877,,,,,,,,,
2023,2510105,2,2,10,681.1642,,,,,,,,,
2023,2510501,2,5,54.26,741.7048,,,,,,,,,
2023,2511301,2,3,48.84,727.6919,,,,,,,,,
2023,2516102,2,3,33.51,724.7455,,,,,,,,,
2023,2516201,2,2,22.16,693.8968,,,,,,,,,
2023,2601300,2,3,80.78,776.4797,,,,,,,,,
2023,2605103,2,3,82.05,773.8279,,,,,,,,,
2023,2605301,2,3,56.65,748.9803,,,,,,,,,
2023,2605707,2,5,33.42,709.8937,,,,,,,,,
2023,2607950,2,5,57.65,744.7254,,,,,,,,,
2023,2611101,2,5,66.17,755.8114,,,,,,,,,
2023,2616407,2,3,46.09,733.9228,,,,,,,,,
2023,2701803,2,5,43.52,721.7953,,,,,,,,,
2023,2702504,2,3,46.47,731.2317,,,,,,,,,
2023,2702553,2,3,34.55,720.4538,,,,,,,,,
2023,2707701,2,3,36.89,719.4216,,,,,,,,,
2023,2708600,2,5,50.08,732.302,,,,,,,,,
2023,2709400,2,5,40.03,722.168,,,,,,,,,
2023,2803807,2,3,40,718.6217,,,,,,,,,
2023,2804508,2,2,36.81,718.3719,,,,,,,,,
2023,2900900,2,5,31.19,728.7959,,,,,,,,,
2023,2905503,2,5,21.3,705.8964,,,,,,,,,
2023,2906808,2,5,29.69,720.1431,,,,,,,,,
2023,2906824,2,3,18.85,706.1288,,,,,,,,,
2023,2908408,2,3,28.58,720.3283,,,,,,,,,
2023,2910206,2,5,85.87,763.54,,,,,,,,,
2023,2910909,2,5,36.52,727.0563,,,,,,,,,
2023,2911303,2,3,45.07,729.2883,,,,,,,,,
2023,2916609,2,3,31.02,716.0291,,,,,,,,,
2023,2916807,2,3,38.17,728.162,,,,,,,,,
2023,2918803,2,5,46.61,738.9532,,,,,,,,,
2023,2922003,2,3,49.09,738.6925,,,,,,,,,
2023,2923308,2,3,35.94,727.7343,,,,,,,,,
2023,2924900,2,3,53.78,747.5726,,,,,,,,,
2023,2928109,2,5,32.33,715.49,,,,,,,,,
2023,2928109,2,3,32.33,715.49,,,,,,,,,
2023,3103306,2,5,80,771.7323,,,,,,,,,
2023,3104106,2,3,86.77,790.8201,,,,,,,,,
2023,3104502,2,5,37.17,727.9428,,,,,,,,,
2023,3106309,2,5,57.1,749.3222,,,,,,,,,
2023,3109105,2,5,63.01,757.6958,,,,,,,,,
2023,3113602,2,5,97.42,803.4296,,,,,,,,,
2023,3114204,2,3,67.21,760.9596,,,,,,,,,
2023,3115805,2,2,100,828.7443,,,,,,,,,
2023,3117504,2,5,59.47,754.6521,,,,,,,,,
2023,3120201,2,3,67.27,761.1487,,,,,,,,,
2023,3120201,2,5,67.27,761.1487,,,,,,,,,
2023,3122454,2,5,42.46,736.6011,,,,,,,,,
2023,3123809,2,3,44.66,739.5356,,,,,,,,,
2023,3126109,2,2,77.6,773.1503,,,,,,,,,
2023,3126307,2,5,70.59,763.0085,,,,,,,,,
2023,3126752,2,3,88.58,794.4066,,,,,,,,,
2023,3127339,2,3,41.67,745.3091,,,,,,,,,
2023,3127909,2,2,66.67,738.5398,,,,,,,,,
2023,3128402,2,5,80.48,779.4112,,,,,,,,,
2023,3129707,2,2,76.18,772.4963,,,,,,,,,
2023,3130309,2,3,98.44,807.0663,,,,,,,,,
2023,3130606,2,5,81.42,765.6235,,,,,,,,,
2023,3132305,2,2,72.28,767.6521,,,,,,,,,
2023,3135357,2,5,63.69,776.4039,,,,,,,,,
2023,3135704,2,3,52.44,749.1596,,,,,,,,,
2023,3137106,2,5,84.4,773.71,,,,,,,,,
2023,3141009,2,5,80.6,768.4589,,,,,,,,,
2023,3142007,2,2,86.67,770.0045,,,,,,,,,
2023,3143153,2,3,49.86,746.1027,,,,,,,,,
2023,3147709,2,3,80.61,781.5002,,,,,,,,,
2023,3151800,2,2,58.36,747.603,,,,,,,,,
2023,3152105,2,5,49.77,740.5108,,,,,,,,,
2023,3154408,2,3,55.59,742.2007,,,,,,,,,
2023,3154507,2,3,67.54,758.5585,,,,,,,,,
2023,3157203,2,3,69.91,761.8865,,,,,,,,,
2023,3157302,2,5,50.6,743.8458,,,,,,,,,
2023,3157302,2,3,50.6,743.8458,,,,,,,,,
2023,3160405,2,5,82.37,785.1052,,,,,,,,,
2023,3161403,2,3,59.41,754.482,,,,,,,,,
2023,3167004,2,5,38.46,720.3807,,,,,,,,,
2023,3167202,2,3,53.59,742.9244,,,,,,,,,
2023,3171030,2,2,33.8,725.0394,,,,,,,,,
2023,3171600,2,3,50.12,737.0159,,,,,,,,,
2023,3202900,2,5,81.5,768.3264,,,,,,,,,
2023,3203346,2,5,78.21,761.3522,,,,,,,,,
2023,3203908,2,5,82.95,768.7837,,,,,,,,,
2023,3204807,2,3,74.52,763.2589,,,,,,,,,
2023,3204955,2,3,74.56,755.1453,,,,,,,,,
2023,3301108,2,3,55.75,742.1279,,,,,,,,,
2023,3301504,2,3,59.21,745.5292,,,,,,,,,
2023,3301702,2,3,47.15,732.816,,,,,,,,,
2023,3302056,2,3,54.49,738.7978,,,,,,,,,
2023,3505401,2,3,87.5,801.3484,,,,,,,,,
2023,3505807,2,3,51.88,739.1463,,,,,,,,,
2023,3510500,2,3,54.34,744.5013,,,,,,,,,
2023,3513504,2,5,48.69,737.0746,,,,,,,,,
2023,3515186,2,2,61.82,758.3937,,,,,,,,,
2023,3523404,2,3,65.1,759.2624,,,,,,,,,
2023,3524501,2,3,55.84,753.7408,,,,,,,,,
2023,3526308,2,3,48.73,732.8847,,,,,,,,,
2023,3529302,2,3,64.39,754.6583,,,,,,,,,
2023,3530508,2,3,46.41,738.8306,,,,,,,,,
2023,3536307,2,3,44.66,732.6381,,,,,,,,,
2023,3537602,2,3,39.63,725.5712,,,,,,,,,
2023,3540606,2,3,73.63,771.7863,,,,,,,,,
2023,3541653,2,3,50.65,740.1227,,,,,,,,,
2023,4102109,2,3,79.57,763.7134,,,,,,,,,
2023,4103701,2,3,79.11,764.1766,,,,,,,,,
2023,4104600,2,3,72.97,756.4124,,,,,,,,,
2023,4104709,2,5,73.7,756.1478,,,,,,,,,
2023,4110078,2,5,71.92,759.56,,,,,,,,,
2023,4111001,2,3,79.12,751.94,,,,,,,,,
2023,4111258,2,3,56.44,741.2966,,,,,,,,,
2023,4113205,2,3,81.08,761.3108,,,,,,,,,
2023,4116901,2,5,74.13,757.2889,,,,,,,,,
2023,4118808,2,3,69.48,757.6207,,,,,,,,,
2023,4119202,2,5,73.96,761.5535,,,,,,,,,
2023,4120358,2,5,84.27,773.2517,,,,,,,,,
2023,4124806,2,5,87.03,772.9093,,,,,,,,,
2023,4126207,2,3,73.32,762.0049,,,,,,,,,
2023,4127007,2,5,77.31,758.7746,,,,,,,,,
2023,4128658,2,3,78.69,763.3744,,,,,,,,,
2023,4200556,2,3,42.78,726.6902,,,,,,,,,
2023,4202578,2,5,73.31,758.4104,,,,,,,,,
2023,4206108,2,2,64,752.7994,,,,,,,,,
2023,4207205,2,5,63.66,747.3429,,,,,,,,,
2023,4208005,2,2,30,738.7356,,,,,,,,,
2023,4208203,2,2,49.79,735.4118,,,,,,,,,
2023,4209409,2,5,54.35,741.5347,,,,,,,,,
2023,4210506,2,2,87.15,775.4966,,,,,,,,,
2023,4212304,2,3,63.06,749.0617,,,,,,,,,
2023,4213609,2,5,67.55,753.1781,,,,,,,,,
2023,4215208,2,3,52.07,743.9747,,,,,,,,,
2023,4215703,2,2,66.53,754.4993,,,,,,,,,
2023,4216602,2,3,65.4,750.2722,,,,,,,,,
2023,4216701,2,5,76.42,762.1217,,,,,,,,,
2023,4217550,2,3,92.21,778.7759,,,,,,,,,
2023,4217709,2,2,68.01,753.4354,,,,,,,,,
2023,4219150,2,3,88.99,767.1427,,,,,,,,,
2023,4219853,2,3,65.06,745.3636,,,,,,,,,
2023,4300307,2,5,70.71,759.8651,,,,,,,,,
2023,4300851,2,5,57.54,747.0197,,,,,,,,,
2023,4301073,2,5,94.58,772.1693,,,,,,,,,
2023,4301552,2,2,84.62,771.7134,,,,,,,,,
2023,4304309,2,5,78.96,770.0205,,,,,,,,,
2023,4306551,2,3,95.45,772.4992,,,,,,,,,
2023,4308201,2,3,79.01,762.8497,,,,,,,,,
2023,4308458,2,2,58.82,749.573,,,,,,,,,
2023,4311205,2,5,59.63,746.0914,,,,,,,,,
2023,4312450,2,3,72.96,750.7487,,,,,,,,,
2023,4314548,2,5,77.5,750.8345,,,,,,,,,
2023,4315008,2,2,72.73,762.3541,,,,,,,,,
2023,4316402,2,3,35.19,724.6041,,,,,,,,,
2023,4317756,2,3,77.14,751.1254,,,,,,,,,
2023,4318101,2,2,83.95,759.641,,,,,,,,,
2023,4322202,2,2,62.08,748.9029,,,,,,,,,
2023,5002704,2,2,11.54,684.3854,,,,,,,,,
2023,5003801,2,3,60.8,754.37,,,,,,,,,
2023,5006200,2,3,58.38,752.2081,,,,,,,,,
2023,5103858,2,3,45.03,730.63,,,,,,,,,
2023,5106307,2,2,33.33,736.22,,,,,,,,,
2023,5107248,2,3,71.5,765.45,,,,,,,,,
2023,5107404,2,3,72.89,766.48,,,,,,,,,
2023,5200555,2,5,66.64,753.0978,,,,,,,,,
2023,5204854,2,5,86.91,773.3519,,,,,,,,,
2023,5208608,2,3,79.79,766.4141,,,,,,,,,
2023,5213806,2,3,62.28,746.9782,,,,,,,,,
2023,5214507,2,5,68.08,753.6398,,,,,,,,,
2023,5217203,2,5,78.1,759.9349,,,,,,,,,
2023,5219753,2,3,42.71,730.6716,,,,,,,,,
2023,5221551,2,5,68.16,752.7613,,,,,,,,,
2023,1100106,2,5,44.25,733.7962,,,,,,,,,
2023,1100148,2,5,74.81,767.5966,,,,,,,,,
2023,1300102,2,2,68.42,748.6279,,,,,,,,,
2023,1300102,2,3,75.99,755.9743,,,,,,,,,
2023,1301100,2,3,20.71,696.5424,,,,,,,,,
2023,1303536,2,5,34.17,714.1336,,,,,,,,,
2023,1500107,2,3,39.73,725.5913,,,,,,,,,
2023,1501253,2,3,61.11,743.6668,,,,,,,,,
2023,1502202,2,5,61.24,744.0447,,,,,,,,,
2023,1502202,2,3,62,744.7912,,,,,,,,,
2023,1505064,2,3,55.6,736.802,,,,,,,,,
2023,1700301,2,5,25.2,715.2166,,,,,,,,,
2023,1703701,2,3,38.1,732.5373,,,,,,,,,
2023,1713809,2,5,18.11,701.0621,,,,,,,,,
2023,1715101,2,3,39.24,723.8921,,,,,,,,,
2023,1715507,2,3,50,740.3478,,,,,,,,,
2023,1718303,2,5,18.07,711.9896,,,,,,,,,
2023,2100956,2,5,76.25,770.1843,,,,,,,,,
2023,2101731,2,3,61.12,753.8089,,,,,,,,,
2023,2102150,2,5,33.25,726.4564,,,,,,,,,
2023,2102408,2,5,66.03,769.4792,,,,,,,,,
2023,2104701,2,5,72.78,757.0099,,,,,,,,,
2023,2105104,2,3,66.57,761.912,,,,,,,,,
2023,2106607,2,5,72.34,771.0041,,,,,,,,,
2023,2110500,2,3,93.75,806.596,,,,,,,,,
2023,2200954,2,3,53.33,740.833,,,,,,,,,
2023,2202307,2,5,13.66,698.9879,,,,,,,,,
2023,2202653,2,5,20.36,710.1777,,,,,,,,,
2023,2204105,2,5,47.28,738.7616,,,,,,,,,
2023,2205276,2,5,73.84,762.7241,,,,,,,,,
2023,2209971,2,5,33.59,724.8159,,,,,,,,,
2023,2210375,2,5,58.51,746.2839,,,,,,,,,
2023,2210938,2,3,27.08,723.4224,,,,,,,,,
2023,2303659,2,5,100,846.3539,,,,,,,,,
2023,2304400,2,3,74.03,774.4244,,,,,,,,,
2023,2311009,2,2,65.02,761.9997,,,,,,,,,
2023,2311900,2,5,75.38,771.225,,,,,,,,,
2023,2313203,2,5,97.16,827.8207,,,,,,,,,
2023,2313252,2,3,95.11,810.8039,,,,,,,,,
2023,2400307,2,5,37.26,726.3782,,,,,,,,,
2023,2401008,2,3,36.86,713.8515,,,,,,,,,
2023,2404606,2,3,41.28,737.2126,,,,,,,,,
2023,2407203,2,3,27.27,715.8444,,,,,,,,,
2023,2407203,2,5,30.68,720.2865,,,,,,,,,
2023,2408102,2,5,37.34,725.5888,,,,,,,,,
2023,2411007,2,3,31.19,715.1862,,,,,,,,,
2023,2411429,2,3,52.34,749.0748,,,,,,,,,
2023,2412203,2,3,34.64,720.7443,,,,,,,,,
2023,2412302,2,2,45.9,725.2922,,,,,,,,,
2023,2413003,2,5,57.67,740.7094,,,,,,,,,
2023,2413904,2,2,35.35,725.9487,,,,,,,,,
2023,2415008,2,3,19.38,707.2591,,,,,,,,,
2023,2501807,2,2,94.12,786.0728,,,,,,,,,
2023,2503704,2,5,53.45,743.7734,,,,,,,,,
2023,2504702,2,5,49.32,747.9627,,,,,,,,,
2023,2506707,2,3,67.14,764.1826,,,,,,,,,
2023,2508604,2,5,47.19,734.1877,,,,,,,,,
2023,2508802,2,5,68.43,757.6526,,,,,,,,,
2023,2511202,2,3,37.3,722.1227,,,,,,,,,
2023,2512002,2,3,42.15,735.7902,,,,,,,,,
2023,2513968,2,3,83.33,773.9744,,,,,,,,,
2023,2517100,2,5,52,735.7859,,,,,,,,,
2023,2606507,2,3,66.34,757.8402,,,,,,,,,
2023,2607406,2,3,64.79,748.3716,,,,,,,,,
2023,2608057,2,3,76.14,764.2778,,,,,,,,,
2023,2608206,2,3,49.58,737.1402,,,,,,,,,
2023,2609303,2,3,35.45,726.3764,,,,,,,,,
2023,2610806,2,5,47.04,742.6864,,,,,,,,,
2023,2613909,2,5,76.13,761.6589,,,,,,,,,
2023,2615003,2,3,59.65,744.5851,,,,,,,,,
2023,2616100,2,5,53.39,748.2075,,,,,,,,,
2023,2700706,2,5,33.15,717.5115,,,,,,,,,
2023,2707602,2,5,57.48,744.0222,,,,,,,,,
